"id_venda","id_cliente","id_produto","id_vendedor","data_venda","quantidade","valor","valor_total"
1001,98,7,19,"2024-01-18",1,3000.0,3000.0
1002,75,23,5,"2022-11-01",9,3000.0,27000.0
1003,3,13,13,"2023-09-11",3,2500.0,7500.0
1004,51,10,19,"2023-10-21",8,3500.0,28000.0
1005,57,37,14,"2024-12-04",9,3500.0,31500.0
1006,3,39,20,"2024-12-21",7,3500.0,24500.0
1007,63,10,16,"2023-07-09",7,3500.0,24500.0
1008,65,5,9,"2023-04-30",4,1500.0,6000.0
1009,44,44,13,"2024-03-10",3,500.0,1500.0
1010,56,48,8,"2022-02-11",1,1500.0,1500.0
1011,44,10,11,"2023-10-31",7,3500.0,24500.0
1012,84,7,16,"2024-10-11",3,3000.0,9000.0
1013,4,21,11,"2022-12-27",8,5000.0,40000.0
1014,82,25,6,"2023-06-25",8,500.0,4000.0
1015,17,30,13,"2023-01-27",1,800.0,800.0
1016,86,41,14,"2022-05-30",2,2000.0,4000.0
1017,26,40,14,"2023-08-03",9,1500.0,13500.0
1018,98,3,12,"2024-07-02",6,3500.0,21000.0
1019,53,1,13,"2022-12-03",3,1500.0,4500.0
1020,18,27,15,"2024-02-08",1,5000.0,5000.0
1021,40,26,15,"2022-01-20",8,3000.0,24000.0
1022,19,40,11,"2023-05-22",2,1500.0,3000.0
1023,2,22,9,"2024-09-22",4,1000.0,4000.0
1024,40,13,16,"2024-06-04",7,2500.0,17500.0
1025,63,23,20,"2024-02-22",7,3000.0,21000.0
1026,1,38,1,"2023-09-04",8,1500.0,12000.0
1027,25,39,17,"2022-02-18",5,3500.0,17500.0
1028,71,24,18,"2024-03-21",9,5000.0,45000.0
1029,56,26,8,"2024-01-29",4,3000.0,12000.0
1030,69,48,10,"2022-12-07",4,1500.0,6000.0
1031,6,1,5,"2023-08-12",6,1500.0,9000.0
1032,83,17,19,"2023-11-22",4,1200.0,4800.0
1033,92,47,20,"2024-03-06",8,1500.0,12000.0
1034,42,27,11,"2023-11-29",1,5000.0,5000.0
1035,30,23,5,"2023-03-12",9,3000.0,27000.0
1036,26,6,17,"2022-11-26",8,3000.0,24000.0
1037,38,1,14,"2022-11-04",4,1500.0,6000.0
1038,53,11,15,"2022-06-20",2,800.0,1600.0
1039,59,7,8,"2023-07-25",7,3000.0,21000.0
1040,63,34,16,"2023-01-21",3,3500.0,10500.0
1041,100,47,17,"2024-01-23",1,1500.0,1500.0
1042,87,40,9,"2024-04-18",8,1500.0,12000.0
1043,37,48,13,"2023-03-21",9,1500.0,13500.0
1044,67,5,12,"2023-05-08",7,1500.0,10500.0
1045,82,23,9,"2023-01-15",1,3000.0,3000.0
1046,59,23,13,"2022-02-17",1,3000.0,3000.0
1047,31,34,3,"2024-07-21",3,3500.0,10500.0
1048,52,46,6,"2024-03-12",4,2500.0,10000.0
1049,32,50,4,"2023-12-12",3,1500.0,4500.0
1050,12,40,9,"2023-09-12",4,1500.0,6000.0
1051,15,8,3,"2024-09-11",5,2200.0,11000.0
1052,46,15,4,"2022-02-10",9,500.0,4500.0
1053,95,8,11,"2023-03-16",8,2200.0,17600.0
1054,1,34,2,"2022-04-05",1,3500.0,3500.0
1055,11,8,1,"2024-06-30",1,2200.0,2200.0
1056,54,26,12,"2023-05-17",1,3000.0,3000.0
1057,25,44,6,"2024-08-10",6,500.0,3000.0
1058,72,37,3,"2022-02-10",1,3500.0,3500.0
1059,28,24,11,"2022-02-18",7,5000.0,35000.0
1060,4,16,19,"2024-06-15",6,2500.0,15000.0
1061,40,6,8,"2022-04-08",3,3000.0,9000.0
1062,63,38,13,"2024-08-28",9,1500.0,13500.0
1063,26,10,13,"2022-02-03",3,3500.0,10500.0
1064,16,10,4,"2022-06-12",7,3500.0,24500.0
1065,15,9,18,"2022-03-22",5,2500.0,12500.0
1066,71,38,8,"2024-12-23",2,1500.0,3000.0
1067,73,25,19,"2024-04-13",3,500.0,1500.0
1068,30,34,4,"2023-09-08",6,3500.0,21000.0
1069,30,34,7,"2022-02-21",3,3500.0,10500.0
1070,49,21,14,"2024-10-17",6,5000.0,30000.0
1071,49,42,6,"2024-03-07",7,1500.0,10500.0
1072,84,39,12,"2024-02-25",5,3500.0,17500.0
1073,4,40,1,"2023-12-18",9,1500.0,13500.0
1074,42,37,17,"2024-09-27",2,3500.0,7000.0
1075,69,35,3,"2023-12-05",4,3500.0,14000.0
1076,69,11,3,"2022-05-31",4,800.0,3200.0
1077,74,3,1,"2024-06-25",5,3500.0,17500.0
1078,26,39,6,"2024-06-07",7,3500.0,24500.0
1079,65,2,2,"2022-12-05",7,2500.0,17500.0
1080,85,43,16,"2022-03-17",5,3000.0,15000.0
1081,18,47,7,"2022-10-24",9,1500.0,13500.0
1082,4,19,10,"2022-08-31",5,2200.0,11000.0
1083,95,20,5,"2022-01-30",1,500.0,500.0
1084,9,48,2,"2022-10-15",3,1500.0,4500.0
1085,7,49,16,"2022-08-23",6,3000.0,18000.0
1086,60,13,12,"2024-02-14",7,2500.0,17500.0
1087,37,38,4,"2024-08-31",7,1500.0,10500.0
1088,47,50,1,"2024-01-22",6,1500.0,9000.0
1089,36,22,3,"2024-04-04",9,1000.0,9000.0
1090,65,22,18,"2024-02-17",9,1000.0,9000.0
1091,59,34,11,"2023-02-14",5,3500.0,17500.0
1092,44,39,7,"2023-01-06",8,3500.0,28000.0
1093,22,17,4,"2023-09-15",9,1200.0,10800.0
1094,2,49,9,"2024-10-14",6,3000.0,18000.0
1095,20,5,11,"2024-12-03",5,1500.0,7500.0
1096,44,30,17,"2023-02-11",4,800.0,3200.0
1097,47,13,8,"2024-12-03",9,2500.0,22500.0
1098,46,46,11,"2023-06-17",5,2500.0,12500.0
1099,8,17,3,"2022-07-15",6,1200.0,7200.0
1100,31,3,15,"2023-08-18",8,3500.0,28000.0
1101,96,26,16,"2024-01-26",5,3000.0,15000.0
1102,77,40,2,"2022-09-21",4,1500.0,6000.0
1103,43,32,2,"2024-12-18",9,800.0,7200.0
1104,69,50,7,"2024-06-29",3,1500.0,4500.0
1105,25,47,9,"2022-07-16",6,1500.0,9000.0
1106,58,16,13,"2023-07-06",7,2500.0,17500.0
1107,15,44,12,"2024-02-27",9,500.0,4500.0
1108,36,20,15,"2023-03-12",2,500.0,1000.0
1109,28,47,10,"2023-07-27",2,1500.0,3000.0
1110,38,37,2,"2022-08-27",9,3500.0,31500.0
1111,81,7,6,"2023-03-31",6,3000.0,18000.0
1112,24,27,10,"2024-04-16",6,5000.0,30000.0
1113,57,32,12,"2023-08-27",5,800.0,4000.0
1114,59,37,19,"2024-04-14",4,3500.0,14000.0
1115,61,9,8,"2022-02-25",7,2500.0,17500.0
1116,51,44,11,"2022-10-30",3,500.0,1500.0
1117,28,25,5,"2024-02-01",1,500.0,500.0
1118,63,26,11,"2023-11-21",6,3000.0,18000.0
1119,38,6,4,"2024-05-27",1,3000.0,3000.0
1120,72,39,11,"2024-10-29",8,3500.0,28000.0
1121,83,39,11,"2022-06-30",6,3500.0,21000.0
1122,33,23,10,"2023-02-23",1,3000.0,3000.0
1123,11,37,10,"2024-10-21",4,3500.0,14000.0
1124,5,37,7,"2023-01-20",7,3500.0,24500.0
1125,78,22,8,"2024-06-22",3,1000.0,3000.0
1126,97,4,3,"2022-09-13",2,1500.0,3000.0
1127,54,19,1,"2023-11-17",5,2200.0,11000.0
1128,16,1,18,"2023-07-29",9,1500.0,13500.0
1129,62,12,11,"2022-12-22",8,1500.0,12000.0
1130,12,12,17,"2022-11-14",8,1500.0,12000.0
1131,55,19,14,"2022-04-09",9,2200.0,19800.0
1132,15,38,1,"2022-02-21",6,1500.0,9000.0
1133,1,39,18,"2024-08-08",2,3500.0,7000.0
1134,41,46,12,"2023-01-01",2,2500.0,5000.0
1135,80,26,8,"2024-11-22",7,3000.0,21000.0
1136,48,20,20,"2022-07-01",4,500.0,2000.0
1137,86,36,17,"2023-08-14",6,1500.0,9000.0
1138,46,11,13,"2023-01-30",7,800.0,5600.0
1139,8,41,3,"2024-12-19",6,2000.0,12000.0
1140,40,39,19,"2023-04-06",9,3500.0,31500.0
1141,88,2,5,"2022-10-28",4,2500.0,10000.0
1142,32,39,6,"2023-11-11",4,3500.0,14000.0
1143,67,34,3,"2022-12-14",8,3500.0,28000.0
1144,58,27,18,"2023-06-14",4,5000.0,20000.0
1145,85,43,9,"2022-02-18",9,3000.0,27000.0
1146,55,23,3,"2023-05-25",6,3000.0,18000.0
1147,94,37,17,"2022-05-04",8,3500.0,28000.0
1148,37,40,17,"2023-04-10",9,1500.0,13500.0
1149,19,17,19,"2023-10-21",6,1200.0,7200.0
1150,73,28,17,"2023-05-12",6,3000.0,18000.0
1151,50,11,4,"2024-05-23",1,800.0,800.0
1152,5,45,2,"2024-05-07",1,2000.0,2000.0
1153,43,33,7,"2022-01-13",8,3000.0,24000.0
1154,23,29,14,"2022-01-10",9,2500.0,22500.0
1155,2,9,1,"2023-09-01",8,2500.0,20000.0
1156,24,27,3,"2022-10-24",7,5000.0,35000.0
1157,15,18,20,"2024-01-03",3,1500.0,4500.0
1158,53,2,5,"2022-08-06",7,2500.0,17500.0
1159,76,13,11,"2022-04-07",7,2500.0,17500.0
1160,79,25,7,"2022-02-04",4,500.0,2000.0
1161,25,33,6,"2024-06-20",4,3000.0,12000.0
1162,27,16,15,"2023-11-22",6,2500.0,15000.0
1163,80,41,18,"2022-01-22",4,2000.0,8000.0
1164,6,42,9,"2024-11-12",7,1500.0,10500.0
1165,31,1,17,"2024-12-08",8,1500.0,12000.0
1166,60,5,17,"2022-05-19",6,1500.0,9000.0
1167,85,7,13,"2023-01-05",4,3000.0,12000.0
1168,20,14,3,"2023-10-09",4,500.0,2000.0
1169,29,27,6,"2024-11-18",3,5000.0,15000.0
1170,78,49,6,"2023-10-12",2,3000.0,6000.0
1171,44,6,9,"2022-08-27",4,3000.0,12000.0
1172,46,7,5,"2024-08-31",7,3000.0,21000.0
1173,80,49,2,"2023-02-11",6,3000.0,18000.0
1174,55,47,4,"2022-07-28",6,1500.0,9000.0
1175,66,23,4,"2024-12-03",3,3000.0,9000.0
1176,77,4,2,"2024-12-22",3,1500.0,4500.0
1177,37,23,10,"2024-07-20",6,3000.0,18000.0
1178,76,41,13,"2022-12-27",1,2000.0,2000.0
1179,69,15,12,"2024-10-23",5,500.0,2500.0
1180,59,30,18,"2022-01-15",3,800.0,2400.0
1181,79,19,19,"2023-12-30",9,2200.0,19800.0
1182,99,29,8,"2022-03-19",6,2500.0,15000.0
1183,52,4,17,"2022-12-31",2,1500.0,3000.0
1184,15,37,7,"2022-10-16",3,3500.0,10500.0
1185,69,8,9,"2024-05-25",4,2200.0,8800.0
1186,77,37,9,"2023-06-12",3,3500.0,10500.0
1187,82,5,10,"2024-07-28",8,1500.0,12000.0
1188,51,2,16,"2023-09-08",6,2500.0,15000.0
1189,94,18,15,"2024-10-05",8,1500.0,12000.0
1190,56,27,2,"2022-06-18",4,5000.0,20000.0
1191,30,34,14,"2023-10-15",2,3500.0,7000.0
1192,78,3,7,"2024-01-02",1,3500.0,3500.0
1193,43,31,6,"2024-08-24",4,3000.0,12000.0
1194,73,16,11,"2022-05-17",9,2500.0,22500.0
1195,19,37,20,"2023-03-16",7,3500.0,24500.0
1196,93,43,20,"2024-09-02",3,3000.0,9000.0
1197,33,11,8,"2023-12-05",3,800.0,2400.0
1198,64,17,4,"2022-07-19",4,1200.0,4800.0
1199,28,38,7,"2022-07-23",5,1500.0,7500.0
1200,15,13,16,"2024-12-03",6,2500.0,15000.0
1201,90,37,16,"2022-01-31",3,3500.0,10500.0
1202,85,28,10,"2024-10-02",3,3000.0,9000.0
1203,63,41,19,"2022-11-06",8,2000.0,16000.0
1204,46,31,11,"2023-02-18",9,3000.0,27000.0
1205,50,16,10,"2024-04-27",8,2500.0,20000.0
1206,65,1,6,"2024-12-20",6,1500.0,9000.0
1207,1,6,20,"2024-04-26",3,3000.0,9000.0
1208,24,32,14,"2023-11-23",6,800.0,4800.0
1209,62,5,1,"2023-12-05",1,1500.0,1500.0
1210,7,21,19,"2022-05-28",5,5000.0,25000.0
1211,25,12,14,"2024-07-29",2,1500.0,3000.0
1212,34,2,3,"2023-03-15",9,2500.0,22500.0
1213,27,32,19,"2023-09-21",2,800.0,1600.0
1214,76,41,3,"2024-03-21",2,2000.0,4000.0
1215,73,4,7,"2024-02-23",8,1500.0,12000.0
1216,64,24,7,"2024-05-25",1,5000.0,5000.0
1217,13,17,9,"2022-02-28",4,1200.0,4800.0
1218,11,33,9,"2024-07-25",6,3000.0,18000.0
1219,78,3,20,"2022-03-18",3,3500.0,10500.0
1220,9,36,5,"2022-10-10",6,1500.0,9000.0
1221,44,29,3,"2023-03-23",6,2500.0,15000.0
1222,88,28,4,"2023-01-27",2,3000.0,6000.0
1223,34,20,8,"2024-11-21",3,500.0,1500.0
1224,18,16,20,"2023-08-26",2,2500.0,5000.0
1225,38,41,12,"2022-10-05",1,2000.0,2000.0
1226,20,4,9,"2022-08-08",3,1500.0,4500.0
1227,22,19,3,"2023-05-04",5,2200.0,11000.0
1228,2,8,2,"2022-10-07",4,2200.0,8800.0
1229,2,7,16,"2022-01-10",7,3000.0,21000.0
1230,19,20,4,"2023-06-24",2,500.0,1000.0
1231,96,38,2,"2022-08-11",3,1500.0,4500.0
1232,24,29,2,"2024-03-16",4,2500.0,10000.0
1233,70,49,8,"2023-10-03",3,3000.0,9000.0
1234,95,41,16,"2024-02-06",7,2000.0,14000.0
1235,60,28,4,"2022-01-20",2,3000.0,6000.0
1236,79,37,8,"2024-03-24",5,3500.0,17500.0
1237,87,17,17,"2022-06-28",9,1200.0,10800.0
1238,62,31,5,"2024-12-25",2,3000.0,6000.0
1239,39,24,4,"2022-04-26",6,5000.0,30000.0
1240,30,49,13,"2023-11-22",7,3000.0,21000.0
1241,8,34,13,"2023-02-09",3,3500.0,10500.0
1242,95,26,17,"2024-11-02",9,3000.0,27000.0
1243,58,16,10,"2023-11-29",6,2500.0,15000.0
1244,81,21,6,"2023-03-08",6,5000.0,30000.0
1245,23,7,10,"2022-05-01",2,3000.0,6000.0
1246,73,46,2,"2022-12-30",5,2500.0,12500.0
1247,26,31,10,"2022-04-19",3,3000.0,9000.0
1248,14,33,4,"2023-06-21",9,3000.0,27000.0
1249,70,15,11,"2024-02-24",4,500.0,2000.0
1250,81,6,6,"2023-02-26",4,3000.0,12000.0
1251,58,3,10,"2024-01-04",2,3500.0,7000.0
1252,96,5,19,"2022-08-16",6,1500.0,9000.0
1253,59,13,20,"2022-11-02",8,2500.0,20000.0
1254,85,23,11,"2022-01-16",4,3000.0,12000.0
1255,88,33,4,"2022-01-04",1,3000.0,3000.0
1256,9,30,4,"2024-01-23",2,800.0,1600.0
1257,47,4,5,"2023-07-19",1,1500.0,1500.0
1258,36,1,3,"2022-04-25",1,1500.0,1500.0
1259,83,48,7,"2024-06-05",3,1500.0,4500.0
1260,22,9,16,"2023-07-22",4,2500.0,10000.0
1261,19,27,20,"2023-09-01",5,5000.0,25000.0
1262,92,18,16,"2023-07-16",4,1500.0,6000.0
1263,48,40,1,"2023-07-21",8,1500.0,12000.0
1264,71,44,13,"2022-09-19",9,500.0,4500.0
1265,17,8,15,"2024-02-29",7,2200.0,15400.0
1266,78,15,10,"2023-10-07",5,500.0,2500.0
1267,66,39,4,"2022-04-04",8,3500.0,28000.0
1268,78,26,20,"2024-08-09",3,3000.0,9000.0
1269,52,23,20,"2023-11-15",4,3000.0,12000.0
1270,39,22,15,"2022-06-28",4,1000.0,4000.0
1271,89,43,7,"2024-12-11",6,3000.0,18000.0
1272,48,37,1,"2024-03-07",9,3500.0,31500.0
1273,29,42,3,"2024-01-25",1,1500.0,1500.0
1274,82,30,14,"2022-10-01",3,800.0,2400.0
1275,66,9,14,"2024-04-06",4,2500.0,10000.0
1276,15,3,20,"2023-12-25",2,3500.0,7000.0
1277,84,21,18,"2023-07-30",4,5000.0,20000.0
1278,10,29,19,"2022-06-17",1,2500.0,2500.0
1279,78,38,6,"2023-05-07",3,1500.0,4500.0
1280,61,27,5,"2024-09-21",3,5000.0,15000.0
1281,20,42,9,"2024-10-07",1,1500.0,1500.0
1282,59,4,6,"2023-07-18",3,1500.0,4500.0
1283,85,50,10,"2022-11-08",9,1500.0,13500.0
1284,61,17,8,"2024-06-24",1,1200.0,1200.0
1285,95,33,4,"2022-05-08",1,3000.0,3000.0
1286,31,10,20,"2023-05-19",9,3500.0,31500.0
1287,3,13,17,"2022-01-04",7,2500.0,17500.0
1288,12,34,19,"2023-05-26",7,3500.0,24500.0
1289,5,25,8,"2023-02-02",4,500.0,2000.0
1290,42,24,6,"2024-07-28",5,5000.0,25000.0
1291,61,33,12,"2023-01-24",7,3000.0,21000.0
1292,96,27,16,"2022-06-25",3,5000.0,15000.0
1293,68,37,20,"2022-06-04",5,3500.0,17500.0
1294,97,17,15,"2024-07-23",8,1200.0,9600.0
1295,49,50,15,"2022-11-21",1,1500.0,1500.0
1296,67,10,11,"2023-06-19",2,3500.0,7000.0
1297,98,19,6,"2022-08-20",2,2200.0,4400.0
1298,51,48,20,"2023-11-03",6,1500.0,9000.0
1299,92,6,11,"2023-02-15",6,3000.0,18000.0
1300,72,50,14,"2022-07-20",2,1500.0,3000.0
1301,75,38,18,"2022-04-27",9,1500.0,13500.0
1302,71,15,15,"2024-02-27",7,500.0,3500.0
1303,81,50,6,"2022-09-17",5,1500.0,7500.0
1304,29,46,7,"2024-04-27",5,2500.0,12500.0
1305,53,20,19,"2024-04-03",6,500.0,3000.0
1306,61,34,10,"2023-07-05",2,3500.0,7000.0
1307,47,16,1,"2024-09-07",6,2500.0,15000.0
1308,40,18,12,"2024-12-22",3,1500.0,4500.0
1309,29,9,2,"2022-06-17",8,2500.0,20000.0
1310,37,11,6,"2022-12-08",3,800.0,2400.0
1311,78,10,2,"2023-02-01",7,3500.0,24500.0
1312,36,12,12,"2024-11-04",6,1500.0,9000.0
1313,40,44,14,"2022-11-22",3,500.0,1500.0
1314,94,34,1,"2023-10-12",6,3500.0,21000.0
1315,51,18,12,"2022-04-17",3,1500.0,4500.0
1316,96,6,15,"2023-10-28",7,3000.0,21000.0
1317,22,31,13,"2024-04-19",1,3000.0,3000.0
1318,12,4,12,"2022-06-14",3,1500.0,4500.0
1319,74,27,8,"2023-12-29",5,5000.0,25000.0
1320,69,48,4,"2023-08-25",1,1500.0,1500.0
1321,31,49,13,"2024-06-22",9,3000.0,27000.0
1322,29,32,6,"2022-07-16",8,800.0,6400.0
1323,39,10,3,"2023-12-17",7,3500.0,24500.0
1324,44,32,18,"2024-12-19",4,800.0,3200.0
1325,31,50,10,"2024-07-10",1,1500.0,1500.0
1326,95,46,7,"2024-02-29",5,2500.0,12500.0
1327,57,29,2,"2023-04-13",7,2500.0,17500.0
1328,19,3,11,"2022-09-02",7,3500.0,24500.0
1329,72,21,5,"2024-09-04",7,5000.0,35000.0
1330,16,20,18,"2024-04-24",2,500.0,1000.0
1331,45,10,10,"2024-09-29",6,3500.0,21000.0
1332,40,23,16,"2023-01-23",1,3000.0,3000.0
1333,19,37,8,"2024-03-29",1,3500.0,3500.0
1334,83,4,19,"2023-12-10",9,1500.0,13500.0
1335,47,6,3,"2022-01-03",2,3000.0,6000.0
1336,59,4,13,"2022-02-24",4,1500.0,6000.0
1337,82,18,20,"2024-09-07",8,1500.0,12000.0
1338,14,3,4,"2023-03-11",7,3500.0,24500.0
1339,61,34,8,"2022-09-13",6,3500.0,21000.0
1340,18,6,6,"2023-12-19",6,3000.0,18000.0
1341,5,4,11,"2023-03-05",9,1500.0,13500.0
1342,31,4,12,"2023-03-04",1,1500.0,1500.0
1343,97,38,2,"2023-01-12",9,1500.0,13500.0
1344,96,16,14,"2023-10-01",2,2500.0,5000.0
1345,56,41,5,"2024-12-18",3,2000.0,6000.0
1346,2,26,9,"2024-12-12",7,3000.0,21000.0
1347,60,9,18,"2022-12-20",7,2500.0,17500.0
1348,80,16,2,"2022-04-29",8,2500.0,20000.0
1349,87,29,6,"2022-06-03",4,2500.0,10000.0
1350,16,49,18,"2024-06-28",3,3000.0,9000.0
1351,39,47,17,"2024-05-12",8,1500.0,12000.0
1352,32,10,12,"2023-12-13",8,3500.0,28000.0
1353,43,14,12,"2024-09-06",9,500.0,4500.0
1354,49,48,18,"2022-12-07",2,1500.0,3000.0
1355,14,12,1,"2024-10-31",8,1500.0,12000.0
1356,69,28,12,"2024-11-21",4,3000.0,12000.0
1357,37,5,7,"2024-10-24",9,1500.0,13500.0
1358,97,15,4,"2024-08-18",2,500.0,1000.0
1359,91,17,5,"2022-04-12",7,1200.0,8400.0
1360,2,46,11,"2024-07-20",8,2500.0,20000.0
1361,11,13,1,"2024-05-11",9,2500.0,22500.0
1362,85,33,14,"2023-07-27",3,3000.0,9000.0
1363,35,43,7,"2023-05-05",3,3000.0,9000.0
1364,98,50,5,"2024-02-29",6,1500.0,9000.0
1365,53,27,6,"2023-07-10",5,5000.0,25000.0
1366,22,46,5,"2022-11-23",1,2500.0,2500.0
1367,6,4,13,"2022-11-23",5,1500.0,7500.0
1368,98,45,7,"2022-03-31",2,2000.0,4000.0
1369,23,22,11,"2022-04-11",5,1000.0,5000.0
1370,56,25,13,"2024-09-17",4,500.0,2000.0
1371,21,4,11,"2022-02-20",2,1500.0,3000.0
1372,98,49,20,"2022-01-18",7,3000.0,21000.0
1373,97,19,20,"2022-12-08",1,2200.0,2200.0
1374,76,19,18,"2024-03-31",3,2200.0,6600.0
1375,17,18,10,"2024-04-01",5,1500.0,7500.0
1376,10,11,10,"2023-01-23",1,800.0,800.0
1377,4,39,5,"2024-07-24",5,3500.0,17500.0
1378,100,22,13,"2023-11-28",7,1000.0,7000.0
1379,19,13,18,"2022-04-22",6,2500.0,15000.0
1380,33,4,10,"2022-02-22",8,1500.0,12000.0
1381,49,9,2,"2024-10-11",1,2500.0,2500.0
1382,71,27,9,"2023-05-04",7,5000.0,35000.0
1383,1,3,2,"2024-03-05",9,3500.0,31500.0
1384,97,27,4,"2022-06-08",6,5000.0,30000.0
1385,54,19,10,"2024-02-12",1,2200.0,2200.0
1386,79,25,6,"2023-05-18",1,500.0,500.0
1387,79,21,19,"2024-03-02",7,5000.0,35000.0
1388,48,25,9,"2024-02-09",9,500.0,4500.0
1389,21,50,12,"2023-11-12",1,1500.0,1500.0
1390,64,37,20,"2023-04-10",8,3500.0,28000.0
1391,23,17,17,"2023-12-28",4,1200.0,4800.0
1392,24,48,10,"2023-05-23",4,1500.0,6000.0
1393,72,1,12,"2023-05-29",2,1500.0,3000.0
1394,70,23,6,"2023-03-17",4,3000.0,12000.0
1395,14,35,11,"2024-09-11",5,3500.0,17500.0
1396,63,42,20,"2024-05-06",8,1500.0,12000.0
1397,16,26,14,"2023-12-27",6,3000.0,18000.0
1398,77,49,1,"2024-08-19",3,3000.0,9000.0
1399,94,17,11,"2022-09-15",3,1200.0,3600.0
1400,20,12,11,"2024-02-25",9,1500.0,13500.0
1401,50,17,17,"2024-08-20",4,1200.0,4800.0
1402,68,39,9,"2023-09-18",9,3500.0,31500.0
1403,43,12,15,"2024-09-07",1,1500.0,1500.0
1404,73,14,11,"2024-10-18",5,500.0,2500.0
1405,88,10,4,"2023-10-13",4,3500.0,14000.0
1406,100,33,18,"2023-10-18",5,3000.0,15000.0
1407,93,46,17,"2024-04-22",1,2500.0,2500.0
1408,72,37,8,"2022-06-09",8,3500.0,28000.0
1409,56,24,11,"2022-10-07",2,5000.0,10000.0
1410,78,30,5,"2022-09-27",4,800.0,3200.0
1411,5,44,19,"2022-08-31",3,500.0,1500.0
1412,80,47,9,"2024-06-18",5,1500.0,7500.0
1413,42,44,19,"2023-08-31",7,500.0,3500.0
1414,2,19,1,"2023-03-03",6,2200.0,13200.0
1415,85,22,13,"2023-02-21",2,1000.0,2000.0
1416,46,27,17,"2024-09-12",3,5000.0,15000.0
1417,92,12,6,"2023-07-29",2,1500.0,3000.0
1418,87,11,4,"2024-02-03",1,800.0,800.0
1419,7,34,2,"2022-05-15",3,3500.0,10500.0
1420,42,2,1,"2023-06-11",1,2500.0,2500.0
1421,24,32,2,"2023-09-02",1,800.0,800.0
1422,38,29,5,"2022-06-02",4,2500.0,10000.0
1423,85,1,1,"2023-09-25",7,1500.0,10500.0
1424,90,29,14,"2022-09-24",4,2500.0,10000.0
1425,88,26,2,"2023-05-10",7,3000.0,21000.0
1426,67,32,8,"2024-09-20",1,800.0,800.0
1427,74,42,12,"2023-12-13",6,1500.0,9000.0
1428,7,27,5,"2024-10-07",5,5000.0,25000.0
1429,95,10,19,"2023-11-07",9,3500.0,31500.0
1430,84,23,7,"2022-01-02",8,3000.0,24000.0
1431,73,5,5,"2024-04-16",9,1500.0,13500.0
1432,29,46,12,"2024-02-12",2,2500.0,5000.0
1433,76,36,18,"2022-10-05",5,1500.0,7500.0
1434,7,31,19,"2023-10-10",9,3000.0,27000.0
1435,14,26,18,"2024-01-31",8,3000.0,24000.0
1436,100,31,19,"2022-07-06",9,3000.0,27000.0
1437,35,26,12,"2023-07-22",5,3000.0,15000.0
1438,74,50,17,"2022-07-09",2,1500.0,3000.0
1439,40,10,20,"2024-07-12",6,3500.0,21000.0
1440,11,29,11,"2024-10-31",4,2500.0,10000.0
1441,9,43,10,"2024-01-01",8,3000.0,24000.0
1442,95,44,5,"2022-08-13",7,500.0,3500.0
1443,4,1,10,"2024-12-19",1,1500.0,1500.0
1444,91,4,9,"2023-02-04",4,1500.0,6000.0
1445,30,2,3,"2024-08-25",4,2500.0,10000.0
1446,23,38,9,"2023-05-05",4,1500.0,6000.0
1447,36,42,6,"2022-11-12",4,1500.0,6000.0
1448,85,41,10,"2024-03-13",6,2000.0,12000.0
1449,84,17,15,"2024-11-03",7,1200.0,8400.0
1450,43,11,3,"2024-10-17",9,800.0,7200.0
1451,65,35,16,"2023-02-21",1,3500.0,3500.0
1452,52,47,12,"2022-05-08",9,1500.0,13500.0
1453,74,50,1,"2023-03-29",4,1500.0,6000.0
1454,32,26,16,"2022-01-27",3,3000.0,9000.0
1455,57,34,6,"2023-03-24",8,3500.0,28000.0
1456,7,37,18,"2023-08-18",5,3500.0,17500.0
1457,12,47,10,"2022-12-23",3,1500.0,4500.0
1458,97,5,18,"2023-10-21",3,1500.0,4500.0
1459,16,34,9,"2022-03-18",1,3500.0,3500.0
1460,35,23,3,"2024-10-06",1,3000.0,3000.0
1461,58,39,20,"2024-02-15",9,3500.0,31500.0
1462,71,30,11,"2024-05-23",5,800.0,4000.0
1463,56,34,10,"2022-01-29",6,3500.0,21000.0
1464,84,19,6,"2023-06-28",2,2200.0,4400.0
1465,9,37,1,"2022-07-03",6,3500.0,21000.0
1466,80,16,14,"2024-05-29",7,2500.0,17500.0
1467,50,18,7,"2024-01-23",3,1500.0,4500.0
1468,12,9,7,"2022-12-11",8,2500.0,20000.0
1469,78,22,7,"2022-05-27",7,1000.0,7000.0
1470,25,4,11,"2024-12-29",5,1500.0,7500.0
1471,96,31,12,"2023-09-07",9,3000.0,27000.0
1472,54,23,17,"2023-11-30",7,3000.0,21000.0
1473,37,40,20,"2024-12-30",9,1500.0,13500.0
1474,91,24,19,"2024-10-16",1,5000.0,5000.0
1475,56,29,17,"2022-11-19",2,2500.0,5000.0
1476,48,50,4,"2023-04-12",1,1500.0,1500.0
1477,56,25,1,"2024-01-20",8,500.0,4000.0
1478,82,17,8,"2022-08-08",1,1200.0,1200.0
1479,11,41,9,"2023-03-09",9,2000.0,18000.0
1480,15,10,5,"2023-01-27",6,3500.0,21000.0
1481,51,39,1,"2022-03-04",2,3500.0,7000.0
1482,85,21,3,"2024-01-08",7,5000.0,35000.0
1483,14,16,8,"2024-04-01",5,2500.0,12500.0
